mirna_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-3613	60.22742398268296	2.802407217361007	0.3582266154567173	7.823001129572985	5.1578641798533135e-15	4.4820061149070175e-14
hsa-mir-362	73.97746492687146	3.0113687112689043	0.3717835204696363	8.09979072624023	5.505380992966783e-16	5.138355593435663e-15
hsa-mir-363	211.05729251156745	2.176284134700313	0.3464187991395844	6.282234509517513	3.3374089984262264e-10	1.716381770619202e-09
hsa-mir-3677	1.2901704507670222	-4.308769355486076	1.2987098030554636	-3.3177306780536124	0.0009075194355073	0.0019299147489269
hsa-mir-3678	0.9698749304866096	-3.875944745936169	1.3190031050594522	-2.938541032290797	0.003297610044366	0.006367798706362
hsa-mir-369	253.7123547901379	1.5916706628017891	0.4493511797447775	3.5421530743634104	0.0003968750931528	0.0009133563787626
hsa-mir-370	137.63045664262924	-2.283673587415875	0.5491637543393161	-4.15845650659028	3.204052215852268e-05	8.921780755743333e-05
hsa-mir-374a	393.44009348973646	-1.7140596247961233	0.2907677421426615	-5.894944233377654	3.7480794146599065e-09	1.7821056839515023e-08
hsa-mir-374b	287.45340381373245	1.4574700114658934	0.2989914710703407	4.874620691514672	1.0901771901076018e-06	3.7633513959878846e-06
hsa-mir-374c	6.044440730301485	5.5362858246113404	1.5389294060330867	3.5974917386771352	0.0003213006977083	0.0007497016279861
hsa-mir-375	53.55050768148609	-4.7921276112763165	0.7364919550958162	-6.506693763753155	7.682279452749729e-11	4.2085530915063743e-10
hsa-mir-376a-2	18.85023812380937	2.670095292235156	0.7142714148051447	3.738208245339856	0.0001853364055158	0.0004505221650762
hsa-mir-376c	62.72941648978107	2.060677157020071	0.5146026341665907	4.004404603092207	6.217387415977349e-05	0.0001675702276819
hsa-mir-377	20.118319168122696	-2.524505383094057	0.4539780750494341	-5.560853093663524	2.6845910984015263e-08	1.1182098459457597e-07
hsa-mir-378c	2.290032568684383	-1.841961044471908	0.6516989712783904	-2.826398576107413	0.0047074649024489	0.0088860011641732
hsa-mir-379	4828.149960804415	-5.978456684925036	0.5344864955876955	-11.185421398442283	4.80616831745576e-29	1.0092953466657096e-27
hsa-mir-380	40.195396803378536	-1.601095184855824	0.5090313501271225	-3.145376378991148	0.0016587327994335	0.0033574350639136
hsa-mir-381	165.40040297865565	-4.15352255537979	0.42658452305492	-9.736693037138272	2.1028635712168423e-22	3.532810799644296e-21
hsa-mir-383	128.59330848070482	-3.243951043813534	1.071467054075983	-3.027578898924772	0.0024652135045634	0.0048533890871093
hsa-mir-3909	2.6599443671817418	2.543643693231985	0.9357114824457252	2.7184059840577257	0.0065597294917892	0.0117654934657002
hsa-mir-3943	4.1674265726677735	-4.936986242464275	0.9948614780787118	-4.962486086001281	6.95965536678956e-07	2.470187538635168e-06
hsa-mir-410	270.7746488652752	-4.440228241352743	0.5706306541039802	-7.781264832897754	7.180300444674923e-15	6.031452373526935e-14
hsa-mir-412	74.3569242426656	-2.3774840993771376	0.632055561264193	-3.761511242179186	0.0001688898287694	0.0004193126783242
hsa-mir-421	80.54067673119582	2.924678869911571	0.3176008433470669	9.208662165659142	3.302147232435197e-20	5.200881891085435e-19
hsa-mir-423	1921.495423463602	4.037214227645585	0.3419623257759566	11.806020497973352	3.633556201696736e-32	9.156561628275774e-31
hsa-mir-424	133.06286400237528	2.6162486075858284	0.4960240259055963	5.274439283075686	1.3316259501493488e-07	5.191427209744377e-07
hsa-mir-429	5.108844695489806	3.509832283364221	0.9818502523061908	3.5747124117147724	0.0003506130702107	0.000814327130812
hsa-mir-431	349.6647354361888	-4.107639345948533	0.4917446786598122	-8.353195314982122	6.644065048857752e-17	6.833895478825118e-16
hsa-mir-432	129.1745278965078	-1.7074478437235605	0.5161323689904487	-3.3081588102356703	0.0009391153849388	0.0019803939498292
